PeriodoId	CodigoEntidad	Entidad	TipoEntidad	C1401	C1403	C1404	C1405	C1406	C1408	C1409	C14090202	C14090302	C14090402	C14090702	C14090902	C14091002	C14091102	C14091202	C14091302	C14090201	C14090301	C14090701	C14090901	C14091001	C14091101	C14091201	C14091301	C290101	C290102	C29010207	C29010702	C29010801	C14090401	Periodo
20200331	01211	CREDIBAN LTDA	Cooperativa de Ahorro y Crédito - Nivel 1																															20200331
20200331	01213	FIDEERIA LIMA	Cooperativa de Ahorro y Crédito - Nivel 1	116164						-1162		-1162																						20200331
20200331	01214	TOCACHE LTDA 35	Cooperativa de Ahorro y Crédito - Nivel 2 A	56448498.87		784217.25	1993300.92	3350373.23	1140750.86	-5373476.36	-110686.42	-214873.06						-83781.98	-152164.94	-1083570.17	-420050.11					-378725.59	-2929624.09	36531.8						20200331
20200331	01215	JUAN XXIII	Cooperativa de Ahorro y Crédito - Nivel 2 A	12248638.57			52938.27		82393.87	-329014.24		-108818.65									-220195.59													20200331
20200331	01216	STA CATALINA DE MOQ	Cooperativa de Ahorro y Crédito - Nivel 2 B	150356925.06		499403.16	2446644.06	3048698.12	1367654.44	-6030152.99	-43613.67	-923523.93	-31384.01					-423579.73	-21300.2	-1299511.16	-1999273.22					-390600.08	-885484.58	24018.45					-11882.41	20200331
20200331	01217	D´PUKARA LIMITADA	Cooperativa de Ahorro y Crédito - Nivel 1	411117.52			89509.29		857.51	-83541.93	-3716.55	-355.46								-79469.92														20200331
20200331	01218	LOS SANTOS DE CHOTA	Cooperativa de Ahorro y Crédito - Nivel 2 A	37263777.42		0	2281237.01	710433.38	368605.77	-2132422.49		-218494.76	-90474.59								-1004570.75												-818882.39	20200331
20200331	01219	PERU-INKA LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	1992843.43	20399.53	5232.45	187011.35	916.67	8808.86	-16965.19											-16965.19													20200331
20200331	01221	INTEGRAR	Cooperativa de Ahorro y Crédito - Nivel 1	114449			84482			-91587	-182	-364								-51611	-39430													20200331
20200331	01222	VIRGDE LA CANDELARIA	Cooperativa de Ahorro y Crédito - Nivel 2 A	10995802.97			1226588.83	250278.78	265646.36	-1216230.43	-40747.21	-424.01							-48783.65	-676307.45	-21793.31						-428174.8							20200331
20200331	01223	TRAB. MDO CALLAO	Cooperativa de Ahorro y Crédito - Nivel 1	1103831.77			68942.66		8438.12	-44743.62	-9832.96	-263.86								-34646.8														20200331
20200331	01224	KURIA LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	14681738.07			528321.28		254019.07	-321706.84	-4967.32	-36758.78							-12479.4	-14228.78	-244224.93						-9047.63							20200331
20200331	01226	SERVICOOP-BN	Cooperativa de Ahorro y Crédito - Nivel 2 A	1954434.33		242635.04	36207.85		2413.63	-80713.5		-20759.17									-59954.33													20200331
20200331	01227	CONFIAR	Cooperativa de Ahorro y Crédito - Nivel 1	565988.36			26555.07		5650.19	-26403.95	-2750.23	0								-23653.72	0													20200331
20200331	01228	TRAB SECTOR SALUD	Cooperativa de Ahorro y Crédito - Nivel 2 A	11652351.89			1269395.87		6457567.8	-3003954.05		-212381.89									-2791572.16								6457567.8					20200331
20200331	01229	EMPRENDER - APURIMAC	Cooperativa de Ahorro y Crédito - Nivel 2 A	8376833.69		277551.47	531352.16		139498.48	-604863.24	-19710.45	-30363.18							-24373.01	-207538.17	-81415.06						-241463.37	8269.54						20200331
20200331	01230	NORANDINO LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	84235826.83		249991.21	8334686.02		8441865.68	-8549933.08	-591784.91	-96568.04					-12029.5	-29895.76	-83918.95	-5320281.3	-707308.32					-233216.52	-1474929.78		3452.23					20200331
20200331	01232	LUZ Y FUERZA	Cooperativa de Ahorro y Crédito - Nivel 2 A	10036819.49		55448.89	905652.42	404227.31	194218.05	-1105784.24		-97796.19									-852547.17					-155440.88		374.83						20200331
20200331	01233	RED ANDINA DEL SUR	Cooperativa de Ahorro y Crédito - Nivel 1	13110.06					171.05	-58.97		-58.97																						20200331
20200331	01234	LIBERTAD	Cooperativa de Ahorro y Crédito - Nivel 2 A	2552955.29		24876	208552.73		25909.67	-185461.17	-11096.69	-266.93							-14165.01	-73229.91	-1327.56						-85375.07							20200331
20200331	01236	CAPITAL	Cooperativa de Ahorro y Crédito - Nivel 2 A	2525891.78			77330.04		101651.09	-89347.18	-17407.69	-7595.54									-64343.95													20200331
20200331	01237	CREDIAPOYO	Cooperativa de Ahorro y Crédito - Nivel 1	2213630.73			355320.83	19834.96	45090.65	-352784.27	-16893.85	-4948.05								-312395.58	-18546.79							0						20200331
20200331	01239	SELVA ALEGRE LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	2844857.01		9190.05	187836.84	409132.64	270418.03	-639852.37	-982.7	-2861.78	-1396.25							-69694.79	-400105.16												-164811.69	20200331
20200331	01242	COOPEANCASH	Cooperativa de Ahorro y Crédito - Nivel 2 A	11625724.42			167097.27	624603.16	273421.91	-534456.9	-78924.82	-37294.3								-295992.18	-122245.6													20200331
20200331	01243	SECTOR INDUSTRIAS	Cooperativa de Ahorro y Crédito - Nivel 2 A	1831199.85		109577.66	770385.54	17554.4	40959.56	-259224.2		-19407.78									-239816.42							48849.23						20200331
20200331	01244	ANCASCOCHA	Cooperativa de Ahorro y Crédito - Nivel 1	2023718.9			222393.13		5174.34	-155615.28		-19007.49									-136607.79													20200331
20200331	01245	SANTA VERONICA LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	2359798.31		13424.85	175835.15	76718.49		-350090.76	-20557.13									-329533.63								0						20200331
20200331	01246	TRAB. LEO ANDES S.A.	Cooperativa de Ahorro y Crédito - Nivel 1	85366.8					6305.43																				6305.43					20200331
20200331	01247	SAN JOSE LTDA 178	Cooperativa de Ahorro y Crédito - Nivel 2 A	15531052.72		10589.57	157494.16	104924.83	29953.13	-426164.93		-154325.75									-271839.18													20200331
20200331	01248	FONDESURCO	Cooperativa de Ahorro y Crédito - Nivel 2 A	78306000.5		565911.6	4910268.5		2942959.38	-4769625.58	-228116.94	-368532.81						-42013.59	-134516.6	-1564838.18	-1506688.49						-924918.97	78882.12	331.22	331.22				20200331
20200331	01249	TERESITA NIÑO JESUS	Cooperativa de Ahorro y Crédito - Nivel 1	1518288.41			120440.36	5258.99	48820.85	-178818.18		-9993.5	-764.35								-168060.33													20200331
20200331	01251	SAN MIGUEL LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	75246662.59		507400.85	15880583.43	8636585.47	2814968.71	-9506542.81	-97627.79	-149678.32	-3474.43					-15344.88	-43702.69	-13908.24	-563712.46					-1533722.08	-4625490.15	23361.37					-2459881.77	20200331
20200331	01252	SALVADOR DE MILPO	Cooperativa de Ahorro y Crédito - Nivel 2 A	11403167.79	46401.53	67683.18	110540.42	33668.81	81395.15	-264272.04	-3152.91	-81318.53						-18040.9	-10341.37		-148380.5						-3037.83	959.2						20200331
20200331	01253	MUNICIPAL AREQUIPA	Cooperativa de Ahorro y Crédito - Nivel 2 A	6780050.88		352105.99	1009732.25	24610.35	106548.75	-904537.19		-44208.52									-860328.67													20200331
20200331	01254	SAN HILARIÓN LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	78972129.07		1348386.24	10513150.32	10047684.66	980457.43	-21842133.59	-70379.46	-566288.29	-5313.43			-1933.93		-11020.53	-70778.29	-2716069.27	-14343015.68					-2038191.85	-1741513.64	87263.83					-277629.22	20200331
20200331	01255	15 DE SETIEMBRE LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	14125500.45		177006.82	1760927.18	66747.27	21304.52	-2422854.33		-133236.51									-2289617.82													20200331
20200331	01256	AGRO INDUSTRIAL LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	933011.83		36144.82	140279.51	49038.4		-146119.38	-3526.96	-1659.11								-82637.4	-28538.79						-29757.12							20200331
20200331	01257	SEC. SALUD AYACUCHO	Cooperativa de Ahorro y Crédito - Nivel 2 A	10804915.39	46199.97	319796.9	735879.2		76888.76	-734836.38		-71382.02									-663454.36													20200331
20200331	01258	MF	Cooperativa de Ahorro y Crédito - Nivel 1	1067038.81			129713.39		26111.22	-124840.31	-4900.56	-3983.34								-14140.76	-101815.65													20200331
20200331	01260	CONTINENTAL LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	3556705.35		36313.58	70778.9	143574.68	8790.21	-343813.79		-34315.49									-309498.3							1525.17						20200331
20200331	01261	SANTA ROSA LTDA. 239	Cooperativa de Ahorro y Crédito - Nivel 1	1463675.72			1442.61	13851.78		-104112.07	-10670.04	-3325.98								-90116.05														20200331
20200331	01262	ORCOPAMPA LIMITADA	Cooperativa de Ahorro y Crédito - Nivel 2 A	1151710.17			328018.33		1011.17	-359974.14		-9641.68									-350332.46													20200331
20200331	01263	PASCUAL SACO LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	508953.55		91796.81	110501.74	13548.8	824.84	-235690.28	-4515.36									-231174.92														20200331
20200331	01265	URB. TAHUANTINSUYO	Cooperativa de Ahorro y Crédito - Nivel 2 A	14585137.19		292886.13	735207.26	5053.21	170818.73	-900689.91	-340.36	-85028.7	-37532.05							-2774.03	-668950.49												-106064.28	20200331
20200331	01266	SRA SAGRADO CORAZON	Cooperativa de Ahorro y Crédito - Nivel 1	307214.01			67805.29		8980.67	-55005.82	-2919.1									-52086.72														20200331
20200331	01267	ALTIPLANO	Cooperativa de Ahorro y Crédito - Nivel 1	1349722.84			83651.81		18499.53	-74989.85	-9792.38	-2907.51						-7.82	-789.52	-58271.25	-2632.67						-588.7							20200331
20200331	01268	CORP COOP ETICA	Cooperativa de Ahorro y Crédito - Nivel 2 A	5331994.81			536922.25		109790.18	-781582.19	-17210.25	-1987.07	-7872.04						-13135.55	-378325.89	-17933.21						-339771.24						-5346.94	20200331
20200331	01269	FINANCOOP SAN ROMAN	Cooperativa de Ahorro y Crédito - Nivel 1	1758576.79			759.27		14095.62	-35098.46		-15734.94									-19363.52													20200331
20200331	01270	CESANTES SEC SALUD	Cooperativa de Ahorro y Crédito - Nivel 2 A	2550229.42			230839.37			-326577.06		-326577.06																						20200331
20200331	01271	COOPEBANK PERU LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	12442902.19			77478.28		206672.28	-151171.01	-3829.22	-2927.2	-3552.18					-96755.21	-28662.11	-2049.04	-1334.8						-12061.25							20200331
20200331	01272	AMCECHAN RANRACANCHA	Cooperativa de Ahorro y Crédito - Nivel 1	426456.92			52348.15		10425	-53421											-53421													20200331
20200331	01273	INVERSIONES CREDITIC	Cooperativa de Ahorro y Crédito - Nivel 1	323278.05			92074.09	163753.66	16947.9	-89543.71	-284.52	-1075.05								-69935.26	-18248.88													20200331
20200331	01274	PROGRESA PERUANO	Cooperativa de Ahorro y Crédito - Nivel 1	97246.43						-3836.58	-3836.58																							20200331
20200331	01276	CRECER PERU	Cooperativa de Ahorro y Crédito - Nivel 1	2637324.23			470964.05		37593.86	-307661.39	-14711.39	-11318.38								-244655.11	-36976.51													20200331
20200331	01277	HORIZONTE NUEVOCHOTA	Cooperativa de Ahorro y Crédito - Nivel 1	475758.82						-57474.53		-57474.53																						20200331
20200331	01279	JAEN	Cooperativa de Ahorro y Crédito - Nivel 1	90089.84			45013.3		7207.18	-45914.2	-900.9									-45013.3														20200331
20200331	01280	AREQUIPAYY	Cooperativa de Ahorro y Crédito - Nivel 1	13471.35					273.84	-184.68		-114.72									-69.96													20200331
20200331	01281	CORAZON JESUS MRCDO	Cooperativa de Ahorro y Crédito - Nivel 2 A	2441284.22			68596.99	9738.68	26725.29	-123317.13	-19789.25	-179.7							-1528.41	-101751.45	-68.32													20200331
20200331	01282	CREDICOOP CUSCO	Cooperativa de Ahorro y Crédito - Nivel 2 A	4431658.86			1430262.01		139779.98	-621712.83	-36433.84	-6464.75								-510851.11	-67963.13													20200331
20200331	01283	CREDIPANGOA	Cooperativa de Ahorro y Crédito - Nivel 2 A	2775066.5		320758.01	157623.95	24403.79	258648.82	-260489.22	-14974.72	-1412.37							-13370.43	-26981.53	-4595						-199155.17	59492.92						20200331
20200331	01284	HEROICA	Cooperativa de Ahorro y Crédito - Nivel 1	266194.12			158445.84		16559.53	-134738.45	-3932.92									-130805.53														20200331
20200331	01285	SEMBRAR	Cooperativa de Ahorro y Crédito - Nivel 1	710927.48			97151.75		6842.36	-43899.19	-6341.96	-1213.34								-27951.46	-8392.43													20200331
20200331	01286	GRUPO ORIENTA	Cooperativa de Ahorro y Crédito - Nivel 1	690719.21		2795.6	108769		21239.48	-63480.49	-3135.82	-1383.14								-46922.11	-12039.42													20200331
20200331	01287	REQUE LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	1642446.83			238409	38440		-24541		-17519									-7022													20200331
20200331	01288	PROMOC TAHUANTINSUYO	Cooperativa de Ahorro y Crédito - Nivel 2 A	16221537.89			863935.1		11560.05	-1686557.04		-418783.39	-515.65								-1267258													20200331
20200331	01290	CENTENARIO	Cooperativa de Ahorro y Crédito - Nivel 2 A	4138358.86			659460.71		96564.69	-1669583.66	-13786.57	-3349.33							-11708.76	-1161986.21							-478752.79	194.51						20200331
20200331	01291	CABANILLAS - MAÑAZO	Cooperativa de Ahorro y Crédito - Nivel 2 A	34048526.05		299781.13	1829209.9	847188.23	730450.22	-2762971.97	-312445.8	-12361.01							-13483.52	-2265263.41	-88062.18						-71356.05							20200331
20200331	01292	ANDRELI	Cooperativa de Ahorro y Crédito - Nivel 1	2455232.74			633168.08		69297.2	-642207.58	-9088.87	-6560.12							-8058.02	-161995.99	-115164.22						-341340.36		953.76					20200331
20200331	01293	TELEF DEL PERU Z.SUR	Cooperativa de Ahorro y Crédito - Nivel 1	585630.54					1039	-5856.31		-5856.31																						20200331
20200331	01294	ECONOPRESTO	Cooperativa de Ahorro y Crédito - Nivel 1	683866.92			25931.02		14247.91	-27703.51	-2361.76	-4337.13								-9825.5	-11179.12													20200331
20200331	01295	WIÑAY MACUSANI LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	21598726.3		8505.79	1542638.09	158286.47	558925.19	-1679613.34	-57425.53	-74527.28							-71333.36	-734341.37	-457052.38						-284933.42							20200331
20200331	01296	NEGOCIOS	Cooperativa de Ahorro y Crédito - Nivel 1	305378.75			12944.34		8430	-11476.59	-1996.59	-996.61								-8483.39														20200331
20200331	01297	IPEMEC LTDA	Cooperativa de Ahorro y Crédito - Nivel 1																															20200331
20200331	01299	RODRIGUEZ DE MENDOZA	Cooperativa de Ahorro y Crédito - Nivel 2 A	2854681.23		22714.02	372159.01		100525.27	-332687.43	-28093.4									-304594.03								8.15						20200331
20200331	01301	FIN SOL MONS. MARCOS	Cooperativa de Ahorro y Crédito - Nivel 2 A	21890457.9		305575.45	3843453.11	1510806.8	296639.09	-3560752.64	-25105.8	-4144.66	-69022.16					-14423.88	-6030.01	-1387738.15	-558144.24					-219696.39	-184662.92						-1091784.43	20200331
20200331	01302	LOS SANTOS	Cooperativa de Ahorro y Crédito - Nivel 2 A	2553210.73			55934.22		186587.32	-62044.03	-2873.46	-6658.71						-16000			-36511.86													20200331
20200331	01303	ESPERANZA DE MARCONA	Cooperativa de Ahorro y Crédito - Nivel 2 A	104625091.13		341857.98	2177865.08		8545695	-2175539.35		-1007506.19									-1168033.16							13063.88						20200331
20200331	01304	QUILLABAMBA-QUILLAC	Cooperativa de Ahorro y Crédito - Nivel 3	170874895.62		7336290.22	22545085.04	57379767.08	2259885.92	-65219441.18	-208857.31	-326171.75	-204820.41					-189624.77	-677544.4	-8248690.6	-8075912.66					-9184034.71	-29614674.55	37420.63					-8489110.02	20200331
20200331	01305	SAN FRANCISCO JAVIER	Cooperativa de Ahorro y Crédito - Nivel 2 A	5028156.74		187966.07	636102.91	223024.86	19316.18	-568712.33	0	0								-175683.16	-393029.17													20200331
20200331	01306	INTEGRA ASOC. LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	42532.1			88871.76		5296.7	-74854.2	-6441.1	-79.69								-68333.41														20200331
20200331	01307	FINANCENTER	Cooperativa de Ahorro y Crédito - Nivel 1	100408.68					2542.36	-1004.1	-801.17	-202.93																						20200331
20200331	01309	CREZKAMOS	Cooperativa de Ahorro y Crédito - Nivel 1	364549.23			26043.21		12639.06	-23696.93	-1901.35	-1513.65								-1623.01	-18658.92													20200331
20200331	01311	STA ROSA SEC SALUD	Cooperativa de Ahorro y Crédito - Nivel 2 A	7238409.4		220906.61	869268.91		35540.34	-722338.18		-69688.9									-652649.28							42695.42						20200331
20200331	01312	DEL NORTEÑO	Cooperativa de Ahorro y Crédito - Nivel 1																															20200331
20200331	01313	CAC BIDA	Cooperativa de Ahorro y Crédito - Nivel 1	870110.84			154039.9		26335.43	-130379.24	-5204.04	-2528.3	-490							-101561.2	-20595.7													20200331
20200331	01314	SANTID JUAN PABLO II	Cooperativa de Ahorro y Crédito - Nivel 1	1155800.29			79234.65		50509.76	-55451.8	-7809.08	-1164.77								-40694.77	-5783.18													20200331
20200331	01318	QORILAZO	Cooperativa de Ahorro y Crédito - Nivel 2 A	6147210.09	80147.16	127170.26	606261.22		141009.85	-442636.85	-34522.68	-27858.6							-2656.68	-198384.25	-154413.2						-24801.44							20200331
20200331	01320	UNION BONGARA LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	179318.01			44892.57		1667.32	-46685.75	-1742.42	-50.76								-44892.57														20200331
20200331	01321	EL MILAGRO LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	1056164.61			63092.99	90491.15		-120318.05	-3668.04								-6893.6	-18012.81							-91743.6							20200331
20200331	01323	INTERCREDITO PERU	Cooperativa de Ahorro y Crédito - Nivel 1	24144.09					555.49	-241.44	-36.19	-205.25																						20200331
20200331	01324	TRES CRUCES	Cooperativa de Ahorro y Crédito - Nivel 2 A	6741303.62		460246.58	1645836.15		193878.77	-1796026.93	-6474.19	-29564.21						-659.28	-2680.43	-383480.71	-1348267.2						-24900.91	55862.9						20200331
20200331	01325	CREDICONFIA	Cooperativa de Ahorro y Crédito - Nivel 1	337597.44			232471.19		23016.46	-220212.43	-285.9									-219926.53									5.5					20200331
20200331	01326	REFINERÍA DE PLATA	Cooperativa de Ahorro y Crédito - Nivel 2 A	19981428.95		5946.91	1883086.39	27938.38	106476.66	-2149891.48	-2907.81	-194503.92								-517763.41	-1434716.34													20200331
20200331	01327	EFIDE	Cooperativa de Ahorro y Crédito - Nivel 3	161798061.6			8602721.56	1785342.28	1284719.17	-9416800.59	-126861.92	-8078.02				-40318.3	-26505.83	-5146723.39	-128402.27	-161701.07	0			-299.63		-3596225.94	-181684.22		895326.44					20200331
20200331	01328	COOPAC TOQUEPALA	Cooperativa de Ahorro y Crédito - Nivel 2 B	115001118.79		1133787.91	2283878.64	831789.33	1040454.81	-6278009.18		-1087671.66	-20033.97								-5020572.97								41670.38				-149730.58	20200331
20200331	01329	STA CATALINA CURAH	Cooperativa de Ahorro y Crédito - Nivel 1	1496528.58			220806.46		23425.74	-167442.58	-14304.94									-153137.64														20200331
20200331	01330	FINANC. LÍDER LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	2104585.1			345928.12		48505.57	-269371.41	-17076.68	-538.4	-784							-233926.76	-17045.57													20200331
20200331	01332	PAZ Y BIEN	Cooperativa de Ahorro y Crédito - Nivel 1	919623.91		21806.99	112237.04		17221.7	-213397.66		-78454.3									-134943.36													20200331
20200331	01334	CHICLAYO LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	5088655.76		21580.85	45404.67		36655.32	-123458.53		-73111.92									-50346.61													20200331
20200331	01337	NUEVO MILENIO LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	3762969.55			1506305.79		190974.44	-770728.21	-8838.76	-8173.98	0							-383707.02	-267544.03												-102464.42	20200331
20200331	01339	CENTRAL DE PRESTAMOS	Cooperativa de Ahorro y Crédito - Nivel 1	491418.77			155628.57	72477.91	19467.68	-87533.19	-596.93	-699.41								-19978.19	-66258.66													20200331
20200331	01340	SAN JOSE CARTAVIO	Cooperativa de Ahorro y Crédito - Nivel 2 A	23603771.31		184047.89	3676561.96	1087330.57	988351.8	-4518773.06	-59024.3	-126885.88							-28538.6	-1623820.91	-1790489.98					-8125	-881888.39	3240.06	349855.73					20200331
20200331	01341	LA CENTRAL LTDA.	Cooperativa de Ahorro y Crédito - Nivel 1	160923.03					1376.97	-1709.25	-1570.05	-14.2								-125														20200331
20200331	01342	LOS ANDES COTARUSI	Cooperativa de Ahorro y Crédito - Nivel 2 B	189474072.49		6718139.31	10438597.3	829330.13	4989047.88	-13524928.84	-749010.45	-519537.49	-133199.25					-74872.27	-273664.15	-5013765.02	-3346088.64					-176848.24	-1657306.5	79733					-1580636.83	20200331
20200331	01343	SERVICREDIT	Cooperativa de Ahorro y Crédito - Nivel 2 A	19205286.46			450369.16		418331.71	-690597.69	-6978.21	-12745.96						-54249.43	-105222.19	-851.49	-211737.62					-20524.74	-278288.05		97255.32					20200331
20200331	01344	POPULAR CHOSICA LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	338683.12			79854.42		3887.44	-114637.72		-1289.57									-113348.15													20200331
20200331	01346	STA MARÍA PROVIDENC	Cooperativa de Ahorro y Crédito - Nivel 1	451961.59		41415.04	134049.82	7242.02	11538.9	-161686.06		-3807.85	-414.83								-157463.38													20200331
20200331	01347	VALE UN PERU	Cooperativa de Ahorro y Crédito - Nivel 2 A	875175.59			60765			-261888											-261888													20200331
20200331	01348	RAICES LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	470919.83			48280.1		29258.62	-34726.29	-4612.04									-30114.25														20200331
20200331	01349	LA SOLIDARIA	Cooperativa de Ahorro y Crédito - Nivel 1	762591.88		0	44374.62		21134.35	-136104.45		-3580.38	-21								-21375.59												-111127.48	20200331
20200331	01350	ELECTROCOOP LTDA.	Cooperativa de Ahorro y Crédito - Nivel 2 A	2576285.68			18661.3			-56414.59		-25624.67									-30789.92													20200331
20200331	01351	EUROCOOP LIMITADA	Cooperativa de Ahorro y Crédito - Nivel 1	421357.66			89665.89		5030.56	-67368.65	-1377.37	-2376.96								-24767.62	-38846.7													20200331
20200331	01354	SR DE SOCCLLACCASA	Cooperativa de Ahorro y Crédito - Nivel 2 A	836997.66		0	2711461.71		41371.46	-1512030.86		-2217.45						0.01		-1000	-715966.17					-64623.13		122.76					-728224.12	20200331
20200331	01355	MI CONTINENTAL LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	955389.72		3055	292783.46		3072.62	-99928.5											-99928.5													20200331
20200331	01357	IMPERIO	Cooperativa de Ahorro y Crédito - Nivel 1	550667.5			31200.14		25390.6	-31282.37	-5463.06									-25819.31														20200331
20200331	01358	PRESTAFACIL	Cooperativa de Ahorro y Crédito - Nivel 1	778399.88			0		7143.79	-7783.97	-7783.97									0									100					20200331
20200331	01360	PRODUCT. ARTESANALES	Cooperativa de Ahorro y Crédito - Nivel 1	181933.24		9185.3	364599.76	221005.91		-530089.92	-209.82	-780.15								-394130.83	-134969.12							0						20200331
20200331	01361	RONDESA	Cooperativa de Ahorro y Crédito - Nivel 2 A	11906082.22		407805.49	1711418.41		301902.11	-1877021.14	-58051.22	-46390.16								-1143674.27	-628905.49							10714.03						20200331
20200331	01362	MI EMPRESA	Cooperativa de Ahorro y Crédito - Nivel 1	1118941.44			222021.15		20870.18	-178683.27	-5359.72	-5642.52								-132728.58	-34952.45													20200331
20200331	01364	TRAB. ALICORP LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	6598657.92		202517.18	288765.66			-545797.07		-70873.79									-474923.28													20200331
20200331	01365	PREST. Y CRED. SUR	Cooperativa de Ahorro y Crédito - Nivel 2 A	1404050.1			2835528.06	166891.98	35807.07	-1680924.73	-3701.09	-1579.52							-5798.8	-555271.53	-209385.56						-905188.23							20200331
20200331	01366	ADECOOP	Cooperativa de Ahorro y Crédito - Nivel 1	467140.31		4665.14	40178.97	57545.2	11393.56	-107352.93	-2216.89	-2263.5								-72562.1	-30310.44								147.08					20200331
20200331	01367	TRAB. CIA GOODYEAR	Cooperativa de Ahorro y Crédito - Nivel 1	533180.68					64162.37	-503109.12		-503109.12																						20200331
20200331	01368	SAN CARLOS LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	1002183.9						-32815.5		-32815.5																						20200331
20200331	01369	CORPORAC. UNION	Cooperativa de Ahorro y Crédito - Nivel 1	278218.87			95507.29		7159.83	-81081.92	-2080.82	-631.4								-69628.88	-8740.82													20200331
20200331	01370	EDIFICARE LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	237023.77			232592.97			-88634.03	-2041.44									-86592.59														20200331
20200331	01371	SOLUC. DE AREQUIPA	Cooperativa de Ahorro y Crédito - Nivel 1	614370.21			317723.67		22616.76	-121993.75	-1338.54	-1020.26								-36465.7	-83169.25													20200331
20200331	01372	ALTO MAYO LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	73924.89			164683.96		8728.65	-154271.41	-38.95	-82.48								-82157.18	-69919.34						-2073.46	5497.15						20200331
20200331	01373	CREDIALTOQUE PERU	Cooperativa de Ahorro y Crédito - Nivel 1	74986.11			126890.74		8145.03	-106270.07	-504.36									-105765.71														20200331
20200331	01374	COOPACFU	Cooperativa de Ahorro y Crédito - Nivel 2 A	2872064.26			3309.82	31386.03	41693.69	-91433.96	-92.41	-27944.09							-338.36		-63059.1							5144.1						20200331
20200331	01377	OPORTUNIDADES	Cooperativa de Ahorro y Crédito - Nivel 1	2430469.03			223862.07		76022.62	-193963.02	-24303.96									-169659.06									2488.44					20200331
20200331	01378	TRABAJ. PAVCO LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	255935.22			6231.38			-5466.8		-2559.35									-2907.45													20200331
20200331	01381	GLOBALCOOP	Cooperativa de Ahorro y Crédito - Nivel 2 A	2129802.59	164130.44	59906.54	888911.6		61288.67	-918502.19	-30.23	-21453.07									-897018.89													20200331
20200331	01382	PRODELCO	Cooperativa de Ahorro y Crédito - Nivel 1	392353.51			141993.26		14126.12	-128331.18	-2918.78									-125412.4														20200331
20200331	01383	FORTALECER	Cooperativa de Ahorro y Crédito - Nivel 2 A	8034114.48			17261.91	68031.61	122413.03	-165634.66		-159.84			-18780.2			-60755.37	-645.73								-85293.52							20200331
20200331	01384	CACNJEPA	Cooperativa de Ahorro y Crédito - Nivel 1	99108.51					885.57	-991.07	-822.45	-168.62																						20200331
20200331	01385	STO DOMINGO DEL SUR	Cooperativa de Ahorro y Crédito - Nivel 1	311842.49		69120.79	252106.61		6485	-264523.46											-264523.46													20200331
20200331	01386	CAXAMARCA	Cooperativa de Ahorro y Crédito - Nivel 1	243980.09		40102.95	139603.26		4403.36	-63952.4		-931.5									-63020.9													20200331
20200331	01389	HOSP. DANIEL CARRIÓN	Cooperativa de Ahorro y Crédito - Nivel 1	1313068.58			115020.57		5447.31	-65557.52		-6500.86									-59056.66								16.39					20200331
20200331	01391	CORAZON DEL PUEBLO	Cooperativa de Ahorro y Crédito - Nivel 1	475762.01			207866.87		1074.7	-230986.8		-3841.36									-227145.44													20200331
20200331	01393	CENTROCOOP	Cooperativa de Ahorro y Crédito - Nivel 2 A	50514943.29			1158043.79		122646.6	-1755134.6		-494772.58									-1260362.02													20200331
20200331	01395	TRAB. MIN. PUBLICO	Cooperativa de Ahorro y Crédito - Nivel 1	46254.95			6068.16		681.41	-5687.43		-462.55									-5224.88													20200331
20200331	01398	COMERC. DE HUANCAYO	Cooperativa de Ahorro y Crédito - Nivel 1	263484.26			99865.89		6325.15	-98233.24	-1724.51	-863.51								-59146.52	-36498.7													20200331
20200331	01399	CLAVE	Cooperativa de Ahorro y Crédito - Nivel 1																															20200331
